longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.0,34.0,8,2043.0,378.0,869.0,416.0,4.0,5,<1H OCEAN
-118.0,34.0,8,4032.0,913.0,1622.0,848.0,2.0,4,<1H OCEAN
-118.0,34.0,8,2227.0,564.0,956.0,472.0,2.0,5,<1H OCEAN
-118.0,34.0,8,1762.0,463.0,786.0,445.0,2.0,5,<1H OCEAN
-118.0,34.0,8,2182.0,492.0,878.0,493.0,2.0,5,<1H OCEAN
-118.0,34.0,9,3250.0,693.0,2300.0,675.0,2.0,2,<1H OCEAN
-118.0,34.0,9,2189.0,460.0,1097.0,469.0,2.0,2,<1H OCEAN
-118.0,34.0,9,1671.0,388.0,895.0,317.0,2.0,2,<1H OCEAN
-118.0,34.0,9,825.0,187.0,416.0,173.0,2.0,2,<1H OCEAN
-118.0,34.0,3,873.0,320.0,529.0,308.0,1.0,3,<1H OCEAN
-118.0,34.0,8,2028.0,479.0,1074.0,394.0,3.0,1,<1H OCEAN
-118.0,34.0,9,1407.0,269.0,889.0,283.0,2.0,2,<1H OCEAN
-118.0,34.0,8,1918.0,387.0,1041.0,364.0,3.0,2,<1H OCEAN
-118.0,34.0,8,1582.0,315.0,777.0,286.0,3.0,3,<1H OCEAN
-118.0,34.0,9,2009.0,335.0,919.0,297.0,5.0,4,<1H OCEAN
-118.0,34.0,9,1260.0,284.0,791.0,280.0,2.0,2,<1H OCEAN
-118.0,34.0,8,1257.0,232.0,735.0,232.0,4.0,2,<1H OCEAN
-118.0,34.0,8,2224.0,550.0,1598.0,545.0,3.0,2,<1H OCEAN
-118.0,34.0,8,1217.0,322.0,662.0,305.0,3.0,3,<1H OCEAN
-118.0,34.0,9,949.0,210.0,574.0,217.0,2.0,2,<1H OCEAN
-118.0,34.0,7,1298.0,277.0,791.0,255.0,3.0,1,<1H OCEAN
-118.0,34.0,9,1528.0,331.0,864.0,308.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1611.0,339.0,921.0,314.0,3.0,1,<1H OCEAN
-118.0,34.0,4,3889.0,1199.0,3121.0,1046.0,2.0,2,<1H OCEAN
-118.0,34.0,5,1784.0,489.0,1472.0,476.0,2.0,2,<1H OCEAN
-118.0,34.0,7,3063.0,796.0,2153.0,721.0,2.0,3,<1H OCEAN
-118.0,34.0,9,2225.0,433.0,1170.0,401.0,3.0,3,<1H OCEAN
-118.0,34.0,8,2126.0,409.0,1292.0,414.0,3.0,3,<1H OCEAN
-118.0,34.0,9,2183.0,380.0,927.0,371.0,5.0,5,<1H OCEAN
-118.0,34.0,9,2512.0,461.0,1082.0,426.0,4.0,5,<1H OCEAN
-118.0,34.0,6,397.0,132.0,250.0,121.0,2.0,4,<1H OCEAN
-118.0,34.0,8,1448.0,314.0,861.0,310.0,2.0,2,<1H OCEAN
-118.0,34.0,9,1778.0,320.0,795.0,279.0,4.0,3,<1H OCEAN
-118.0,34.0,9,1412.0,333.0,901.0,328.0,2.0,2,<1H OCEAN
-118.0,34.0,5,3112.0,931.0,2739.0,841.0,2.0,2,<1H OCEAN
-118.0,34.0,8,2526.0,579.0,1423.0,573.0,3.0,4,<1H OCEAN
-118.0,34.0,9,1830.0,369.0,922.0,377.0,4.0,3,<1H OCEAN
-118.0,34.0,8,3745.0,798.0,1502.0,808.0,4.0,5,<1H OCEAN
-118.0,34.0,5,3140.0,466.0,1214.0,464.0,7.0,8,<1H OCEAN
-118.0,34.0,5,2263.0,430.0,900.0,382.0,4.0,7,<1H OCEAN
-118.0,34.0,5,1893.0,450.0,819.0,426.0,4.0,3,<1H OCEAN
-118.0,34.0,0,1249.0,313.0,625.0,336.0,1.0,4,<1H OCEAN
-118.0,34.0,6,1359.0,359.0,655.0,341.0,3.0,8,<1H OCEAN
-118.0,34.0,7,4291.0,1102.0,1941.0,953.0,2.0,1,<1H OCEAN
-118.0,34.0,7,2318.0,735.0,1407.0,702.0,2.0,7,<1H OCEAN
-118.0,34.0,8,1527.0,246.0,608.0,245.0,4.0,5,<1H OCEAN
-118.0,34.0,6,3978.0,1073.0,2725.0,1035.0,2.0,4,<1H OCEAN
-118.0,34.0,6,5218.0,1576.0,3538.0,1371.0,2.0,2,<1H OCEAN
-118.0,34.0,4,3358.0,1069.0,2415.0,956.0,1.0,1,<1H OCEAN
-118.0,34.0,5,3246.0,601.0,1585.0,603.0,4.0,8,<1H OCEAN
-118.0,34.0,4,3085.0,621.0,1162.0,558.0,3.0,8,<1H OCEAN
-118.0,34.0,6,1138.0,304.0,1128.0,311.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1971.0,513.0,1673.0,464.0,1.0,1,<1H OCEAN
-118.0,34.0,7,979.0,235.0,857.0,236.0,3.0,2,<1H OCEAN
-118.0,34.0,8,1582.0,416.0,1422.0,370.0,1.0,2,<1H OCEAN
-118.0,34.0,8,1902.0,398.0,1153.0,363.0,2.0,2,<1H OCEAN
-118.0,34.0,8,1458.0,326.0,1159.0,283.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1534.0,384.0,1231.0,329.0,3.0,1,<1H OCEAN
-118.0,34.0,8,1597.0,388.0,902.0,321.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1701.0,452.0,1484.0,427.0,2.0,1,<1H OCEAN
-118.0,34.0,8,222.0,54.0,234.0,77.0,5.0,2,<1H OCEAN
-118.0,34.0,9,857.0,196.0,694.0,228.0,3.0,2,<1H OCEAN
-118.0,34.0,9,1837.0,426.0,1062.0,343.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1607.0,331.0,900.0,295.0,4.0,1,<1H OCEAN
-118.0,34.0,9,1985.0,454.0,1090.0,410.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1975.0,379.0,1043.0,371.0,2.0,2,<1H OCEAN
-118.0,34.0,9,1993.0,446.0,1052.0,394.0,2.0,2,<1H OCEAN
-118.0,34.0,8,2261.0,555.0,1348.0,455.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1124.0,231.0,783.0,223.0,3.0,1,<1H OCEAN
-118.0,34.0,9,1371.0,315.0,986.0,277.0,3.0,1,<1H OCEAN
-118.0,34.0,9,2010.0,445.0,1208.0,404.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1998.0,410.0,1176.0,382.0,3.0,1,<1H OCEAN
-118.0,34.0,8,1242.0,270.0,811.0,274.0,3.0,1,<1H OCEAN
-118.0,34.0,8,2833.0,768.0,2542.0,725.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1118.0,300.0,786.0,254.0,1.0,2,<1H OCEAN
-118.0,34.0,7,1306.0,345.0,1332.0,331.0,2.0,1,<1H OCEAN
-118.0,34.0,9,865.0,193.0,782.0,217.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1720.0,416.0,1382.0,365.0,1.0,1,<1H OCEAN
-118.0,34.0,2,883.0,313.0,726.0,277.0,1.0,2,<1H OCEAN
-118.0,34.0,5,1162.0,318.0,1207.0,289.0,1.0,1,<1H OCEAN
-118.0,34.0,5,1068.0,271.0,1091.0,281.0,2.0,1,<1H OCEAN
-118.0,34.0,5,2017.0,566.0,2063.0,521.0,2.0,1,<1H OCEAN
-118.0,34.0,6,2305.0,634.0,1978.0,568.0,1.0,1,<1H OCEAN
-118.0,34.0,8,2660.0,672.0,2133.0,588.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1425.0,317.0,1140.0,304.0,3.0,1,<1H OCEAN
-118.0,34.0,8,1521.0,289.0,1074.0,285.0,2.0,1,<1H OCEAN
-118.0,34.0,8,944.0,200.0,567.0,190.0,3.0,2,<1H OCEAN
-118.0,34.0,9,2270.0,451.0,1000.0,412.0,2.0,2,<1H OCEAN
-118.0,34.0,9,1595.0,325.0,823.0,302.0,3.0,2,<1H OCEAN
-118.0,34.0,9,2066.0,422.0,1156.0,380.0,3.0,2,<1H OCEAN
-118.0,34.0,9,1629.0,277.0,819.0,288.0,4.0,3,<1H OCEAN
-118.0,34.0,9,1541.0,314.0,819.0,312.0,3.0,3,<1H OCEAN
-118.0,34.0,8,1353.0,286.0,751.0,250.0,3.0,2,<1H OCEAN
-118.0,34.0,9,1843.0,326.0,892.0,314.0,3.0,2,<1H OCEAN
-118.0,34.0,8,1823.0,358.0,1065.0,342.0,3.0,2,<1H OCEAN
-118.0,34.0,8,1558.0,333.0,1095.0,316.0,4.0,2,<1H OCEAN
-118.0,34.0,8,2490.0,430.0,1305.0,411.0,5.0,3,<1H OCEAN
-118.0,34.0,8,2104.0,393.0,1132.0,394.0,3.0,3,<1H OCEAN
-118.0,34.0,8,2118.0,569.0,1266.0,500.0,2.0,2,<1H OCEAN
-118.0,34.0,8,2149.0,493.0,1316.0,462.0,2.0,2,<1H OCEAN
-118.0,34.0,8,1686.0,303.0,870.0,320.0,3.0,3,<1H OCEAN
-118.0,34.0,9,2015.0,356.0,1020.0,338.0,4.0,3,<1H OCEAN
-118.0,34.0,9,3139.0,587.0,1319.0,506.0,4.0,3,<1H OCEAN
-118.0,34.0,6,1717.0,417.0,902.0,368.0,1.0,2,<1H OCEAN
-118.0,34.0,8,2009.0,442.0,1095.0,439.0,3.0,2,<1H OCEAN
-118.0,34.0,7,2802.0,618.0,1524.0,529.0,3.0,3,<1H OCEAN
-118.0,34.0,8,1175.0,340.0,1241.0,352.0,1.0,1,<1H OCEAN
-118.0,34.0,6,2074.0,562.0,1913.0,514.0,2.0,1,<1H OCEAN
-118.0,34.0,6,2771.0,802.0,2782.0,715.0,2.0,1,<1H OCEAN
-118.0,34.0,5,4022.0,1208.0,3707.0,1007.0,1.0,2,<1H OCEAN
-118.0,34.0,9,2112.0,417.0,1161.0,368.0,4.0,2,<1H OCEAN
-118.0,34.0,9,2523.0,460.0,1167.0,413.0,3.0,2,<1H OCEAN
-118.0,34.0,9,1586.0,322.0,1077.0,339.0,4.0,3,<1H OCEAN
-118.0,34.0,9,2005.0,392.0,1134.0,415.0,4.0,3,<1H OCEAN
-118.0,34.0,5,1702.0,443.0,1966.0,442.0,2.0,1,<1H OCEAN
-118.0,34.0,5,1966.0,584.0,2028.0,535.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1454.0,323.0,1098.0,297.0,2.0,1,<1H OCEAN
-118.0,34.0,8,656.0,162.0,730.0,170.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1240.0,312.0,1100.0,311.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1696.0,424.0,1502.0,429.0,1.0,1,<1H OCEAN
-118.0,34.0,7,2062.0,588.0,1933.0,570.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1722.0,457.0,2177.0,401.0,2.0,1,<1H OCEAN
-118.0,34.0,8,762.0,206.0,854.0,188.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1295.0,351.0,1120.0,323.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1246.0,308.0,1031.0,295.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1521.0,352.0,1100.0,334.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1086.0,249.0,880.0,250.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1546.0,371.0,1186.0,366.0,2.0,1,<1H OCEAN
-118.0,34.0,7,2180.0,642.0,2464.0,631.0,2.0,1,<1H OCEAN
-118.0,34.0,7,2569.0,688.0,2601.0,630.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1819.0,497.0,2110.0,499.0,2.0,1,<1H OCEAN
-118.0,34.0,7,977.0,295.0,1073.0,292.0,1.0,1,<1H OCEAN
-118.0,34.0,8,796.0,203.0,697.0,177.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1812.0,500.0,1640.0,447.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1504.0,374.0,1168.0,358.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1475.0,347.0,1222.0,298.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1255.0,323.0,902.0,327.0,2.0,1,<1H OCEAN
-118.0,34.0,9,1331.0,346.0,1144.0,362.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1462.0,394.0,1310.0,351.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1126.0,270.0,999.0,265.0,1.0,1,<1H OCEAN
-118.0,34.0,6,1040.0,276.0,1083.0,255.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1529.0,358.0,1154.0,357.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1387.0,346.0,1240.0,355.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1513.0,369.0,1088.0,344.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1542.0,375.0,1256.0,361.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1625.0,383.0,1243.0,350.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1604.0,399.0,1581.0,387.0,2.0,1,<1H OCEAN
-118.0,34.0,7,2044.0,538.0,2150.0,524.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1206.0,304.0,1167.0,250.0,2.0,1,<1H OCEAN
-118.0,34.0,7,882.0,221.0,697.0,189.0,2.0,1,<1H OCEAN
-118.0,34.0,3,1983.0,611.0,2048.0,600.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1401.0,362.0,1357.0,327.0,2.0,1,<1H OCEAN
-118.0,34.0,5,721.0,205.0,842.0,208.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1340.0,409.0,1463.0,367.0,2.0,2,<1H OCEAN
-118.0,34.0,7,2808.0,695.0,2357.0,627.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1701.0,428.0,1468.0,411.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1201.0,292.0,840.0,252.0,3.0,1,<1H OCEAN
-118.0,34.0,6,1089.0,278.0,995.0,315.0,2.0,2,<1H OCEAN
-118.0,34.0,6,2073.0,494.0,1753.0,490.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1156.0,291.0,1074.0,299.0,2.0,1,<1H OCEAN
-118.0,34.0,5,1041.0,275.0,877.0,270.0,2.0,1,<1H OCEAN
-118.0,34.0,7,637.0,204.0,679.0,162.0,2.0,1,<1H OCEAN
-118.0,34.0,8,835.0,208.0,707.0,192.0,1.0,1,<1H OCEAN
-118.0,34.0,7,935.0,226.0,818.0,236.0,2.0,1,<1H OCEAN
-118.0,34.0,6,987.0,248.0,902.0,221.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1261.0,315.0,1027.0,303.0,2.0,1,<1H OCEAN
-118.0,34.0,4,1579.0,351.0,1056.0,322.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1405.0,326.0,1086.0,273.0,1.0,1,<1H OCEAN
-118.0,34.0,8,1080.0,218.0,850.0,237.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1771.0,378.0,1296.0,399.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1481.0,329.0,999.0,315.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1103.0,265.0,760.0,247.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1002.0,270.0,1092.0,273.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1510.0,410.0,1408.0,389.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1314.0,318.0,1080.0,285.0,2.0,1,<1H OCEAN
-118.0,34.0,8,795.0,181.0,716.0,167.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1562.0,403.0,1587.0,406.0,1.0,1,<1H OCEAN
-118.0,34.0,8,570.0,135.0,466.0,121.0,3.0,1,<1H OCEAN
-118.0,34.0,6,721.0,165.0,661.0,171.0,2.0,1,<1H OCEAN
-118.0,34.0,7,973.0,221.0,842.0,178.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1467.0,369.0,1247.0,347.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1102.0,247.0,702.0,225.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1433.0,295.0,775.0,293.0,1.0,1,<1H OCEAN
-118.0,34.0,8,657.0,147.0,526.0,132.0,2.0,2,<1H OCEAN
-118.0,34.0,7,1076.0,244.0,705.0,255.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1465.0,346.0,1147.0,324.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1309.0,344.0,1182.0,340.0,2.0,1,<1H OCEAN
-118.0,34.0,5,1764.0,397.0,1406.0,362.0,1.0,1,<1H OCEAN
-118.0,34.0,7,2078.0,561.0,1901.0,504.0,1.0,1,<1H OCEAN
-118.0,34.0,3,847.0,278.0,1283.0,277.0,1.0,1,<1H OCEAN
-118.0,34.0,5,1381.0,375.0,1268.0,354.0,1.0,1,<1H OCEAN
-118.0,34.0,0,456.0,130.0,438.0,114.0,1.0,0,<1H OCEAN
-118.0,34.0,8,1631.0,338.0,1197.0,355.0,3.0,1,<1H OCEAN
-118.0,34.0,8,1898.0,460.0,1503.0,429.0,3.0,1,<1H OCEAN
-118.0,34.0,8,2021.0,379.0,1051.0,352.0,3.0,2,<1H OCEAN
-118.0,34.0,9,1782.0,338.0,1003.0,329.0,3.0,1,<1H OCEAN
-118.0,34.0,8,936.0,257.0,913.0,226.0,2.0,2,<1H OCEAN
-118.0,34.0,7,1935.0,461.0,1616.0,433.0,3.0,2,<1H OCEAN
-118.0,34.0,8,896.0,198.0,605.0,168.0,2.0,2,<1H OCEAN
-118.0,34.0,7,2073.0,500.0,1657.0,470.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1274.0,282.0,975.0,277.0,2.0,1,<1H OCEAN
-118.0,34.0,8,269.0,74.0,295.0,79.0,2.0,1,<1H OCEAN
-118.0,34.0,8,529.0,112.0,448.0,120.0,4.0,1,<1H OCEAN
-118.0,34.0,9,117.0,33.0,74.0,45.0,0.0,1,<1H OCEAN
-118.0,34.0,8,1463.0,312.0,940.0,312.0,2.0,1,<1H OCEAN
-118.0,34.0,8,1113.0,378.0,1305.0,334.0,1.0,1,<1H OCEAN
-118.0,34.0,7,2667.0,671.0,2865.0,683.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1193.0,280.0,1210.0,286.0,1.0,1,<1H OCEAN
-118.0,34.0,7,649.0,147.0,653.0,147.0,1.0,1,<1H OCEAN
-118.0,34.0,6,2316.0,543.0,1938.0,507.0,1.0,1,<1H OCEAN
-118.0,34.0,3,1260.0,342.0,1167.0,310.0,1.0,2,<1H OCEAN
-118.0,34.0,7,441.0,125.0,390.0,98.0,2.0,1,<1H OCEAN
-118.0,34.0,3,764.0,200.0,801.0,220.0,1.0,1,<1H OCEAN
-118.0,34.0,7,975.0,270.0,1068.0,270.0,1.0,1,<1H OCEAN
-118.0,34.0,6,2452.0,734.0,2664.0,667.0,1.0,1,<1H OCEAN
-118.0,34.0,8,819.0,233.0,899.0,228.0,1.0,1,<1H OCEAN
-118.0,34.0,7,869.0,241.0,1040.0,233.0,2.0,1,<1H OCEAN
-118.0,34.0,6,796.0,180.0,673.0,144.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1027.0,258.0,824.0,248.0,2.0,1,<1H OCEAN
-118.0,34.0,5,779.0,201.0,861.0,219.0,1.0,1,<1H OCEAN
-118.0,34.0,8,380.0,106.0,411.0,100.0,1.0,1,<1H OCEAN
-118.0,34.0,7,1215.0,273.0,1211.0,265.0,2.0,1,<1H OCEAN
-118.0,34.0,7,1141.0,258.0,1313.0,234.0,2.0,1,<1H OCEAN
-118.0,34.0,6,1090.0,267.0,1339.0,263.0,2.0,1,<1H OCEAN
-118.0,34.0,5,940.0,211.0,1071.0,204.0,1.0,1,<1H OCEAN
-118.0,34.0,6,501.0,123.0,487.0,118.0,1.0,1,<1H OCEAN
-118.0,34.0,7,2065.0,532.0,2015.0,535.0,1.0,1,<1H OCEAN
-118.0,34.0,5,1063.0,282.0,992.0,253.0,1.0,1,<1H OCEAN
-118.0,34.0,4,6447.0,1012.0,2184.0,960.0,8.0,9,<1H OCEAN
-118.0,34.0,5,5578.0,753.0,1567.0,697.0,15.0,9,<1H OCEAN
-118.0,34.0,4,2089.0,303.0,654.0,270.0,12.0,9,<1H OCEAN
-118.0,34.0,4,10806.0,1440.0,3511.0,1352.0,13.0,9,<1H OCEAN
-118.0,34.0,4,1613.0,200.0,497.0,197.0,8.0,9,<1H OCEAN
-118.0,34.0,2,10722.0,1617.0,3731.0,1511.0,10.0,9,<1H OCEAN
-118.0,34.0,6,3129.0,392.0,862.0,334.0,15.0,9,<1H OCEAN
-118.0,34.0,8,778.0,90.0,238.0,93.0,15.0,9,<1H OCEAN
-118.0,34.0,9,1500.0,176.0,384.0,145.0,7.0,9,<1H OCEAN
-118.0,34.0,5,6675.0,842.0,2092.0,796.0,12.0,9,<1H OCEAN
-118.0,34.0,6,3247.0,525.0,1065.0,484.0,8.0,9,<1H OCEAN
-118.0,34.0,5,8041.0,1141.0,2768.0,1106.0,11.0,9,<1H OCEAN
-118.0,34.0,4,6603.0,879.0,2336.0,868.0,13.0,9,<1H OCEAN
-118.0,34.0,4,4767.0,777.0,1500.0,638.0,11.0,9,<1H OCEAN
-118.0,34.0,7,3351.0,484.0,1564.0,523.0,9.0,9,<1H OCEAN
-118.0,34.0,7,4042.0,549.0,1318.0,542.0,13.0,9,<1H OCEAN
-118.0,34.0,8,2861.0,360.0,829.0,310.0,15.0,9,<1H OCEAN
-118.0,34.0,6,2929.0,366.0,1054.0,352.0,14.0,9,<1H OCEAN
-119.0,34.0,4,9013.0,1117.0,2919.0,1061.0,14.0,9,<1H OCEAN
-118.0,34.0,7,1487.0,163.0,414.0,160.0,15.0,9,<1H OCEAN
-119.0,34.0,7,5477.0,833.0,1925.0,757.0,8.0,9,<1H OCEAN
-119.0,34.0,8,1814.0,325.0,709.0,311.0,5.0,9,<1H OCEAN
-119.0,34.0,9,1985.0,315.0,819.0,340.0,7.0,9,<1H OCEAN
-119.0,34.0,1,7970.0,1142.0,2926.0,1096.0,11.0,9,<1H OCEAN
-119.0,34.0,5,6778.0,1092.0,2540.0,1052.0,9.0,9,<1H OCEAN
-119.0,34.0,8,1482.0,239.0,617.0,242.0,9.0,9,<1H OCEAN
-119.0,34.0,6,2095.0,343.0,662.0,299.0,8.0,9,<1H OCEAN
-119.0,34.0,3,2332.0,349.0,761.0,325.0,7.0,9,<1H OCEAN
-119.0,34.0,3,3755.0,525.0,1493.0,526.0,11.0,9,<1H OCEAN
-119.0,34.0,6,9075.0,1858.0,3646.0,1724.0,6.0,9,<1H OCEAN
-119.0,34.0,8,993.0,130.0,368.0,134.0,11.0,9,<1H OCEAN
-119.0,34.0,8,2167.0,254.0,761.0,256.0,14.0,9,<1H OCEAN
-119.0,34.0,8,1711.0,264.0,735.0,261.0,9.0,9,<1H OCEAN
-119.0,34.0,7,4350.0,763.0,1551.0,665.0,7.0,9,<1H OCEAN
-118.0,34.0,6,4152.0,542.0,1461.0,550.0,15.0,9,<1H OCEAN
-119.0,34.0,7,2603.0,456.0,928.0,410.0,8.0,9,NEAR OCEAN
-119.0,34.0,7,4715.0,691.0,1660.0,637.0,10.0,9,<1H OCEAN
-118.0,34.0,8,1271.0,190.0,419.0,171.0,8.0,9,<1H OCEAN
-118.0,34.0,8,3030.0,433.0,916.0,399.0,9.0,9,<1H OCEAN
-118.0,34.0,9,3623.0,528.0,1282.0,516.0,10.0,9,<1H OCEAN
-118.0,34.0,8,1918.0,216.0,632.0,224.0,15.0,9,<1H OCEAN
-118.0,34.0,4,6577.0,1789.0,2937.0,1652.0,5.0,9,<1H OCEAN
-118.0,34.0,2,5448.0,1532.0,2202.0,1442.0,4.0,9,<1H OCEAN
-118.0,34.0,3,2689.0,719.0,1229.0,663.0,4.0,9,<1H OCEAN
-118.0,34.0,3,4077.0,1151.0,1719.0,1017.0,4.0,8,<1H OCEAN
-118.0,34.0,3,3639.0,1002.0,1489.0,983.0,5.0,9,<1H OCEAN
-118.0,34.0,3,5215.0,1193.0,2048.0,1121.0,5.0,9,<1H OCEAN
-118.0,34.0,4,4401.0,1033.0,1725.0,962.0,4.0,9,<1H OCEAN
-118.0,34.0,6,2143.0,434.0,751.0,396.0,7.0,9,<1H OCEAN
-118.0,34.0,8,1346.0,214.0,415.0,209.0,7.0,9,<1H OCEAN
-118.0,34.0,8,1399.0,148.0,410.0,152.0,15.0,9,<1H OCEAN
-118.0,34.0,6,3203.0,483.0,949.0,439.0,10.0,9,<1H OCEAN
-118.0,34.0,7,3251.0,656.0,1251.0,593.0,8.0,9,<1H OCEAN
-118.0,34.0,4,3535.0,748.0,1322.0,666.0,7.0,9,<1H OCEAN
-118.0,34.0,6,1973.0,332.0,1257.0,296.0,9.0,9,<1H OCEAN
-118.0,34.0,4,3910.0,959.0,1763.0,867.0,6.0,9,<1H OCEAN
-118.0,34.0,3,730.0,263.0,965.0,224.0,2.0,8,<1H OCEAN
-118.0,34.0,1,520.0,292.0,282.0,213.0,2.0,9,<1H OCEAN
-118.0,34.0,1,4284.0,1452.0,3806.0,1252.0,1.0,8,<1H OCEAN
-118.0,34.0,2,4845.0,1609.0,3751.0,1539.0,2.0,8,<1H OCEAN
-118.0,34.0,2,3367.0,1264.0,2667.0,1131.0,2.0,9,<1H OCEAN
-118.0,34.0,8,1302.0,215.0,482.0,226.0,7.0,9,<1H OCEAN
-118.0,34.0,8,2511.0,456.0,808.0,407.0,7.0,9,<1H OCEAN
-118.0,34.0,9,2418.0,301.0,850.0,318.0,14.0,9,<1H OCEAN
-118.0,34.0,8,2564.0,460.0,913.0,414.0,9.0,9,<1H OCEAN
-118.0,34.0,0,5102.0,1695.0,2609.0,1450.0,3.0,9,<1H OCEAN
-118.0,34.0,2,4780.0,1192.0,1886.0,1036.0,4.0,9,<1H OCEAN
-118.0,34.0,5,1880.0,435.0,798.0,417.0,5.0,9,<1H OCEAN
-118.0,34.0,1,5368.0,1312.0,2269.0,1232.0,6.0,8,<1H OCEAN
-118.0,34.0,0,3184.0,641.0,911.0,463.0,7.0,9,<1H OCEAN
-118.0,34.0,8,1463.0,267.0,601.0,267.0,5.0,9,<1H OCEAN
-118.0,34.0,3,4251.0,1073.0,1581.0,881.0,5.0,9,<1H OCEAN
-118.0,34.0,1,4833.0,1119.0,1649.0,807.0,6.0,9,<1H OCEAN
-118.0,34.0,7,2933.0,565.0,1077.0,536.0,6.0,9,<1H OCEAN
-118.0,34.0,5,1317.0,284.0,523.0,274.0,7.0,9,<1H OCEAN
-118.0,34.0,7,2982.0,664.0,1122.0,572.0,4.0,9,<1H OCEAN
-118.0,34.0,2,4600.0,1018.0,1675.0,932.0,5.0,9,<1H OCEAN
-118.0,34.0,8,533.0,90.0,291.0,97.0,11.0,9,<1H OCEAN
-118.0,34.0,9,1881.0,334.0,640.0,321.0,7.0,9,<1H OCEAN
-118.0,34.0,7,4888.0,1126.0,1698.0,937.0,5.0,9,<1H OCEAN
-118.0,34.0,9,1693.0,290.0,727.0,305.0,7.0,9,<1H OCEAN
-118.0,34.0,3,3832.0,949.0,1613.0,893.0,4.0,9,<1H OCEAN
-118.0,34.0,2,5943.0,1538.0,2492.0,1429.0,4.0,8,<1H OCEAN
-118.0,34.0,3,3970.0,871.0,1588.0,791.0,5.0,9,<1H OCEAN
-118.0,34.0,9,2425.0,435.0,962.0,412.0,6.0,9,<1H OCEAN
-118.0,34.0,4,801.0,399.0,936.0,406.0,2.0,5,<1H OCEAN
-118.0,34.0,3,3319.0,1045.0,1848.0,940.0,4.0,7,<1H OCEAN
-118.0,34.0,3,3771.0,1321.0,2031.0,1241.0,3.0,7,<1H OCEAN
-118.0,34.0,3,6902.0,2138.0,3136.0,1844.0,3.0,9,<1H OCEAN
-118.0,34.0,3,4099.0,1287.0,2103.0,1217.0,4.0,7,<1H OCEAN
-118.0,34.0,2,3522.0,1036.0,1820.0,977.0,3.0,8,<1H OCEAN
